,TARGET(PRICE_IN_LACS)
25977,150.0
25978,43.0
25979,280.0
25980,180.0
25981,120.0
25982,250.0
25983,27.0
25984,90.0
25985,100.0
25986,110.0
25987,41.0
25988,25.2
25989,140.0
25990,40.0
25991,68.0
25992,60.0
25993,52.0
25994,160.0
25995,14.1
25996,32.0
25997,72.0
25998,95.0
25999,23.5
26000,70.0
26001,83.0
26002,63.2
26003,83.0
26004,170.0
26005,42.5
26006,16.5
26007,45.0
26008,88.0
26009,38.8
26010,270.0
26011,110.0
26012,20.8
26013,39.0
26014,46.5
26015,140.0
26016,90.0
26017,79.0
26018,1350.0
26019,16.0
26020,98.0
26021,9200.0
26022,29.9
26023,20.0
26024,290.0
26025,29.0
26026,44.4
26027,300.0
26028,77.0
26029,40.0
26030,190.0
26031,36.0
26032,120.0
26033,130.0
26034,55.0
26035,32.0
26036,62.0
26037,42.0
26038,100.0
26039,46.0
26040,70.0
26041,49.5
26042,150.0
26043,120.0
26044,15.0
26045,40.0
26046,97.7
26047,650.0
26048,23.9
26049,170.0
26050,83.0
26051,110.0
26052,45.0
26053,50.0
26054,270.0
26055,220.0
26056,22.0
26057,7000.0
26058,360.0
26059,160.0
26060,320.0
26061,88.0
26062,23.8
26063,80.0
26064,290.0
26065,180.0
26066,45.0
26067,340.0
26068,37.7
26069,110.0
26070,28.0
26071,440.0
26072,77.0
26073,38.5
26074,28.0
26075,61.0
26076,28.5
26077,52.0
26078,130.0
26079,45.0
26080,26.0
26081,120.0
26082,56.5
26083,58.0
26084,200.0
26085,250.0
26086,18.0
26087,24.4
26088,170.0
26089,50.0
26090,75.0
26091,52.0
26092,29.5
26093,170.0
26094,33.6
26095,56.0
26096,34.0
26097,250.0
26098,68.7
26099,74.0
26100,72.0
26101,50.0
26102,45.0
26103,29.3
26104,120.0
26105,140.0
26106,40.0
26107,520.0
26108,62.0
26109,140.0
26110,100.0
26111,100.0
26112,130.0
26113,36.1
26114,170.0
26115,30.0
26116,68.0
26117,120.0
26118,26.0
26119,66.0
26120,280.0
26121,64.0
26122,30.0
26123,180.0
26124,35.6
26125,62.0
26126,20.0
26127,52.0
26128,32.5
26129,41.5
26130,48.0
26131,220.0
26132,130.0
26133,100.0
26134,270.0
26135,46.0
26136,15.0
26137,43.0
26138,1450.0
26139,440.0
26140,42.0
26141,44.8
26142,68.0
26143,38.5
26144,31.9
26145,53.1
26146,250.0
26147,200.0
26148,38.0
26149,24.0
26150,110.0
26151,48.5
26152,31.0
26153,59.0
26154,100.0
26155,330.0
26156,400.0
26157,190.0
26158,650.0
26159,55.0
26160,170.0
26161,95.0
26162,32.3
26163,6.0
26164,34.0
26165,90.2
26166,48.0
26167,35.0
26168,75.0
26169,38.0
26170,110.0
26171,54.0
26172,46.0
26173,42.0
26174,320.0
26175,55.5
26176,51.2
26177,25.0
26178,85.8
26179,25.0
26180,32.4
26181,65.0
26182,55.0
26183,35.0
26184,110.0
26185,40.0
26186,37.5
26187,50.0
26188,17.0
26189,25.0
26190,210.0
26191,62.0
26192,30.1
26193,55.0
26194,110.0
26195,29.0
26196,29.0
26197,340.0
26198,55.0
26199,72.8
26200,710.0
26201,94.0
26202,22.0
26203,73.0
26204,28.9
26205,55.0
26206,300.0
26207,110.0
26208,45.0
26209,180.0
26210,42.0
26211,310.0
26212,38.0
26213,26.5
26214,48.6
26215,35.9
26216,180.0
26217,81.0
26218,75.0
26219,67.0
26220,200.0
26221,22.5
26222,36.0
26223,65.0
26224,180.0
26225,21.8
26226,28.0
26227,69.0
26228,22.0
26229,50.0
26230,66.1
26231,60.0
26232,260.0
26233,600.0
26234,24.1
26235,22.3
26236,230.0
26237,42.0
26238,31.3
26239,55.0
26240,120.0
26241,900.0
26242,38.0
26243,35.0
26244,95.0
26245,62.0
26246,56.0
26247,28.5
26248,58.0
26249,42.0
26250,23.0
26251,240.0
26252,250.0
26253,75.0
26254,200.0
26255,40.0
26256,9.0
26257,55.0
26258,26.0
26259,31.0
26260,160.0
26261,47.0
26262,59.0
26263,39.0
26264,160.0
26265,130.0
26266,55.6
26267,52.0
26268,69.0
26269,64.0
26270,130.0
26271,150.0
26272,40.0
26273,75.0
26274,91.0
26275,70.0
26276,67.0
26277,15.6
26278,34.5
26279,70.0
26280,14.0
26281,140.0
26282,230.0
26283,180.0
26284,140.0
26285,190.0
26286,12.5
26287,76.5
26288,33.0
26289,22.0
26290,130.0
26291,18.0
26292,50.0
26293,50.0
26294,49.0
26295,50.0
26296,40.0
26297,160.0
26298,200.0
26299,13.8
26300,38.7
26301,80.3
26302,80.0
26303,580.0
26304,39.0
26305,95.0
26306,75.0
26307,41.0
26308,72.2
26309,22.0
26310,34.0
26311,72.0
26312,19.0
26313,70.0
26314,73.0
26315,56.0
26316,28.0
26317,170.0
26318,74.8
26319,28.0
26320,36.0
26321,110.0
26322,63.0
26323,65.0
26324,60.0
26325,50.0
26326,8500.0
26327,90.0
26328,86.0
26329,60.0
26330,320.0
26331,41.5
26332,30.4
26333,38.4
26334,95.0
26335,85.0
26336,44.5
26337,90.0
26338,15.2
26339,230.0
26340,39.7
26341,320.0
26342,20.0
26343,67.5
26344,38.0
26345,57.0
26346,26.6
26347,48.3
26348,370.0
26349,240.0
26350,100.0
26351,27.5
26352,68.5
26353,25.2
26354,77.0
26355,90.0
26356,120.0
26357,31.0
26358,62.0
26359,80.0
26360,29.0
26361,82.0
26362,100.0
26363,70.0
26364,55.0
26365,64.0
26366,85.0
26367,55.0
26368,86.0
26369,28.0
26370,30.0
26371,140.0
26372,48.1
26373,76.0
26374,70.0
26375,45.0
26376,110.0
26377,21.5
26378,26.2
26379,15.0
26380,17.0
26381,60.0
26382,42.0
26383,30.0
26384,74.5
26385,35.0
26386,65.0
26387,51.0
26388,40.0
26389,8.0
26390,38.0
26391,150.0
26392,130.0
26393,68.0
26394,60.0
26395,130.0
26396,180.0
26397,70.0
26398,75.0
26399,21.0
26400,86.0
26401,76.0
26402,100.0
26403,160.0
26404,110.0
26405,33.0
26406,150.0
26407,16.0
26408,30.0
26409,60.0
26410,13.2
26411,30.0
26412,28.7
26413,1500.0
26414,30.5
26415,110.0
26416,1060.0
26417,35.0
26418,47.0
26419,64.0
26420,19.0
26421,170.0
26422,15.5
26423,50.0
26424,16.5
26425,54.0
26426,28.4
26427,85.0
26428,230.0
26429,53.0
26430,48.1
26431,150.0
26432,23.0
26433,89.0
26434,27.0
26435,180.0
26436,32.0
26437,60.0
26438,40.0
26439,23.0
26440,27.0
26441,190.0
26442,16.0
26443,76.0
26444,45.8
26445,95.0
26446,150.0
26447,82.7
26448,48.0
26449,220.0
26450,95.0
26451,31.2
26452,32.5
26453,30.0
26454,250.0
26455,54.5
26456,200.0
26457,20.9
26458,95.0
26459,35.0
26460,53.0
26461,43.0
26462,72.0
26463,55.0
26464,93.5
26465,150.0
26466,56.9
26467,87.6
26468,30.5
26469,25.0
26470,25.0
26471,78.0
26472,51.2
26473,41.0
26474,30.0
26475,66.0
26476,18.0
26477,23.5
26478,93.0
26479,70.0
26480,45.0
26481,41.6
26482,86.0
26483,58.0
26484,25.0
26485,8.0
26486,93.0
26487,200.0
26488,95.0
26489,43.0
26490,30.0
26491,38.0
26492,25.0
26493,190.0
26494,41.5
26495,120.0
26496,27.4
26497,58.0
26498,32.0
26499,99.0
26500,160.0
26501,71.9
26502,190.0
26503,32.5
26504,83.0
26505,76.0
26506,25.0
26507,100.0
26508,40.0
26509,35.9
26510,30.0
26511,53.0
26512,95.0
26513,27.5
26514,29.6
26515,61.5
26516,60.0
26517,16.0
26518,27.0
26519,28.9
26520,80.0
26521,210.0
26522,96.4
26523,75.0
26524,32.0
26525,170.0
26526,190.0
26527,35.0
26528,45.0
26529,12.5
26530,130.0
26531,91.0
26532,50.0
26533,110.0
26534,52.0
26535,35.0
26536,190.0
26537,45.0
26538,380.0
26539,35.8
26540,65.0
26541,170.0
26542,45.0
26543,31.0
26544,25.0
26545,140.0
26546,160.0
26547,170.0
26548,50.0
26549,70.0
26550,46.0
26551,100.0
26552,46.9
26553,28.0
26554,68.0
26555,170.0
26556,65.0
26557,130.0
26558,32.0
26559,29.0
26560,150.0
26561,1040.0
26562,82.0
26563,79.0
26564,9.6
26565,130.0
26566,100.0
26567,52.0
26568,22.9
26569,71.0
26570,100.0
26571,120.0
26572,17.8
26573,36.0
26574,110.0
26575,55.0
26576,270.0
26577,72.4
26578,85.0
26579,35.2
26580,43.2
26581,210.0
26582,45.0
26583,45.0
26584,49.0
26585,110.0
26586,76.0
26587,70.6
26588,40.0
26589,78.0
26590,65.0
26591,40.0
26592,320.0
26593,40.0
26594,34.5
26595,34.0
26596,82.2
26597,32.0
26598,28.0
26599,220.0
26600,110.0
26601,37.2
26602,95.0
26603,19.5
26604,57.7
26605,320.0
26606,86.0
26607,45.0
26608,40.0
26609,120.0
26610,95.0
26611,92.1
26612,40.7
26613,58.0
26614,49.3
26615,78.0
26616,22.5
26617,23.1
26618,95.0
26619,38.0
26620,100.0
26621,14.2
26622,48.4
26623,75.0
26624,63.0
26625,210.0
26626,180.0
26627,50.0
26628,110.0
26629,1270.0
26630,65.0
26631,150.0
26632,120.0
26633,56.0
26634,57.0
26635,60.0
26636,60.0
26637,18.0
26638,240.0
26639,140.0
26640,21.4
26641,60.0
26642,47.0
26643,40.0
26644,38.5
26645,20.7
26646,160.0
26647,180.0
26648,86.0
26649,180.0
26650,62.0
26651,140.0
26652,22.5
26653,100.0
26654,42.0
26655,55.0
26656,72.0
26657,45.0
26658,49.9
26659,50.4
26660,95.0
26661,55.0
26662,90.0
26663,20.5
26664,170.0
26665,740.0
26666,74.0
26667,55.0
26668,85.0
26669,85.0
26670,49.6
26671,41.4
26672,80.0
26673,78.0
26674,170.0
26675,44.5
26676,41.0
26677,32.6
26678,87.0
26679,45.0
26680,85.0
26681,350.0
26682,48.0
26683,43.0
26684,82.0
26685,32.0
26686,77.0
26687,45.0
26688,28.3
26689,120.0
26690,42.0
26691,65.0
26692,35.0
26693,36.5
26694,85.0
26695,17.0
26696,59.5
26697,150.0
26698,55.0
26699,100.0
26700,120.0
26701,41.0
26702,52.0
26703,210.0
26704,43.0
26705,65.7
26706,23.0
26707,57.9
26708,38.0
26709,250.0
26710,50.0
26711,49.0
26712,76.0
26713,67.0
26714,68.2
26715,35.0
26716,30.0
26717,80.0
26718,45.0
26719,20.5
26720,38.0
26721,160.0
26722,55.0
26723,65.0
26724,74.0
26725,290.0
26726,70.0
26727,120.0
26728,25.0
26729,110.0
26730,60.0
26731,210.0
26732,48.0
26733,130.0
26734,30.0
26735,100.0
26736,58.0
26737,240.0
26738,110.0
26739,140.0
26740,49.5
26741,65.0
26742,83.0
26743,65.6
26744,33.3
26745,78.0
26746,140.0
26747,100.0
26748,10.9
26749,72.5
26750,52.5
26751,130.0
26752,100.0
26753,86.0
26754,260.0
26755,290.0
26756,38.0
26757,33.0
26758,65.0
26759,97.0
26760,38.5
26761,40.0
26762,48.0
26763,240.0
26764,180.0
26765,58.0
26766,34.6
26767,77.0
26768,35.9
26769,32.0
26770,75.1
26771,120.0
26772,36.0
26773,160.0
26774,110.0
26775,15.5
26776,40.0
26777,160.0
26778,71.4
26779,92.0
26780,140.0
26781,40.0
26782,30.5
26783,41.0
26784,280.0
26785,37.0
26786,28.0
26787,100.0
26788,40.0
26789,91.0
26790,42.5
26791,34.1
26792,75.0
26793,130.0
26794,48.0
26795,41.0
26796,120.0
26797,45.0
26798,60.0
26799,43.0
26800,70.0
26801,39.0
26802,38.0
26803,130.0
26804,110.0
26805,23.0
26806,61.0
26807,90.0
26808,46.0
26809,72.5
26810,100.0
26811,140.0
26812,39.9
26813,49.0
26814,45.0
26815,54.2
26816,95.0
26817,46.6
26818,190.0
26819,27.4
26820,39.0
26821,350.0
26822,310.0
26823,86.9
26824,24.0
26825,49.9
26826,85.0
26827,270.0
26828,120.0
26829,50.0
26830,27.0
26831,120.0
26832,64.5
26833,59.5
26834,39.5
26835,47.5
26836,160.0
26837,27.9
26838,25.0
26839,170.0
26840,19.0
26841,62.0
26842,30.0
26843,85.0
26844,59.0
26845,24.0
26846,36.2
26847,68.0
26848,50.0
26849,45.5
26850,86.9
26851,26.0
26852,450.0
26853,110.0
26854,9.0
26855,39.0
26856,56.0
26857,32.0
26858,160.0
26859,36.0
26860,42.0
26861,59.0
26862,80.0
26863,95.0
26864,50.0
26865,61.6
26866,76.0
26867,30.0
26868,150.0
26869,39.3
26870,90.0
26871,42.5
26872,75.0
26873,9000.0
26874,95.0
26875,37.0
26876,150.0
26877,50.0
26878,8890.0
26879,26.0
26880,17.5
26881,130.0
26882,40.0
26883,90.0
26884,140.0
26885,45.0
26886,59.2
26887,46.0
26888,25.0
26889,36.0
26890,40.0
26891,9640.0
26892,75.0
26893,64.0
26894,230.0
26895,29.0
26896,530.0
26897,50.0
26898,72.7
26899,71.5
26900,60.0
26901,28.9
26902,180.0
26903,82.0
26904,43.0
26905,22.3
26906,190.0
26907,160.0
26908,55.0
26909,180.0
26910,360.0
26911,24.0
26912,34.4
26913,24.0
26914,75.0
26915,19.0
26916,35.0
26917,950.0
26918,33.7
26919,27.0
26920,100.0
26921,45.0
26922,100.0
26923,98.0
26924,39.0
26925,55.0
26926,17.0
26927,73.0
26928,400.0
26929,80.7
26930,270.0
26931,120.0
26932,74.0
26933,25.0
26934,36.0
26935,15.0
26936,45.0
26937,54.5
26938,52.0
26939,170.0
26940,41.0
26941,70.0
26942,36.0
26943,15.7
26944,25.0
26945,91.7
26946,74.0
26947,32.0
26948,200.0
26949,42.0
26950,35.5
26951,27.0
26952,47.0
26953,130.0
26954,140.0
26955,67.0
26956,62.0
26957,150.0
26958,140.0
26959,120.0
26960,160.0
26961,990.0
26962,79.0
26963,50.0
26964,37.3
26965,54.0
26966,47.0
26967,130.0
26968,27.0
26969,36.3
26970,44.5
26971,90.0
26972,23.2
26973,180.0
26974,85.0
26975,99.4
26976,17.5
26977,41.0
26978,230.0
26979,90.0
26980,37.0
26981,38.9
26982,30.0
26983,63.0
26984,450.0
26985,95.0
26986,49.9
26987,14.0
26988,96.0
26989,60.0
26990,46.0
26991,80.3
26992,180.0
26993,180.0
26994,80.0
26995,100.0
26996,51.1
26997,38.0
26998,220.0
26999,18.5
27000,20.0
27001,270.0
27002,30.0
27003,30.8
27004,70.0
27005,220.0
27006,210.0
27007,42.6
27008,70.0
27009,110.0
27010,62.0
27011,75.0
27012,240.0
27013,40.0
27014,670.0
27015,35.5
27016,130.0
27017,42.5
27018,59.0
27019,15.0
27020,19.0
27021,35.0
27022,67.0
27023,75.0
27024,15.9
27025,220.0
27026,350.0
27027,65.1
27028,45.0
27029,150.0
27030,33.9
27031,23.9
27032,260.0
27033,60.0
27034,64.9
27035,75.0
27036,9620.0
27037,46.0
27038,85.0
27039,50.0
27040,32.0
27041,20.0
27042,32.1
27043,130.0
27044,130.0
27045,27.0
27046,25.0
27047,100.0
27048,68.4
27049,100.0
27050,18.9
27051,150.0
27052,38.0
27053,38.0
27054,170.0
27055,260.0
27056,60.0
27057,59.0
27058,75.0
27059,55.0
27060,55.0
27061,510.0
27062,900.0
27063,65.0
27064,15.2
27065,19.0
27066,100.0
27067,29.0
27068,490.0
27069,41.0
27070,40.0
27071,30.0
27072,25.0
27073,55.0
27074,52.0
27075,46.2
27076,26.0
27077,26.0
27078,110.0
27079,24.0
27080,95.0
27081,100.0
27082,45.2
27083,230.0
27084,260.0
27085,47.0
27086,17.0
27087,62.0
27088,60.0
27089,35.5
27090,60.7
27091,90.0
27092,150.0
27093,50.0
27094,65.0
27095,18.7
27096,16.0
27097,320.0
27098,130.0
27099,67.2
27100,80.0
27101,50.0
27102,35.0
27103,56.0
27104,28.0
27105,40.4
27106,120.0
27107,32.7
27108,26.0
27109,160.0
27110,160.0
27111,40.0
27112,54.7
27113,80.0
27114,580.0
27115,63.0
27116,85.0
27117,380.0
27118,85.0
27119,390.0
27120,150.0
27121,100.0
27122,42.0
27123,45.0
27124,320.0
27125,40.0
27126,30.0
27127,25.0
27128,26.0
27129,72.0
27130,52.0
27131,88.0
27132,32.0
27133,22.6
27134,78.0
27135,25.0
27136,300.0
27137,110.0
27138,23.5
27139,210.0
27140,85.0
27141,95.0
27142,28.8
27143,58.0
27144,28.0
27145,25.0
27146,74.0
27147,33.2
27148,190.0
27149,27.5
27150,450.0
27151,52.0
27152,36.9
27153,22.0
27154,26.3
27155,28.0
27156,110.0
27157,63.0
27158,47.8
27159,55.0
27160,170.0
27161,170.0
27162,130.0
27163,54.0
27164,36.1
27165,120.0
27166,100.0
27167,68.0
27168,29.7
27169,42.0
27170,110.0
27171,49.5
27172,53.0
27173,34.8
27174,43.0
27175,85.0
27176,80.0
27177,34.0
27178,84.5
27179,25.0
27180,25.9
27181,74.5
27182,85.0
27183,390.0
27184,220.0
27185,90.0
27186,65.0
27187,38.4
27188,63.0
27189,88.7
27190,58.0
27191,95.0
27192,0.29
27193,93.0
27194,42.0
27195,20.0
27196,300.0
27197,190.0
27198,120.0
27199,47.5
27200,280.0
27201,120.0
27202,65.0
27203,45.0
27204,60.0
27205,29.5
27206,35.0
27207,81.0
27208,150.0
27209,61.0
27210,85.5
27211,100.0
27212,28.5
27213,55.0
27214,17.2
27215,35.0
27216,42.6
27217,80.0
27218,42.0
27219,230.0
27220,22.0
27221,86.7
27222,70.0
27223,35.5
27224,21.0
27225,65.0
27226,50.0
27227,82.0
27228,120.0
27229,40.0
27230,36.0
27231,36.5
27232,34.5
27233,27.0
27234,68.0
27235,250.0
27236,64.0
27237,110.0
27238,280.0
27239,29.5
27240,40.0
27241,30.5
27242,87.0
27243,46.0
27244,45.0
27245,52.8
27246,40.0
27247,180.0
27248,33.1
27249,36.0
27250,15.5
27251,48.0
27252,18.4
27253,53.2
27254,370.0
27255,38.0
27256,100.0
27257,50.0
27258,49.0
27259,44.1
27260,85.0
27261,350.0
27262,50.0
27263,130.0
27264,15.9
27265,150.0
27266,80.0
27267,53.0
27268,88.0
27269,90.0
27270,23.0
27271,35.0
27272,150.0
27273,110.0
27274,10.9
27275,32.0
27276,720.0
27277,70.0
27278,420.0
27279,12.5
27280,42.5
27281,190.0
27282,32.0
27283,24.0
27284,270.0
27285,75.0
27286,65.0
27287,46.8
27288,97.0
27289,8.7
27290,21.0
27291,43.4
27292,110.0
27293,35.0
27294,46.4
27295,65.0
27296,86.7
27297,50.0
27298,50.0
27299,82.0
27300,130.0
27301,42.0
27302,63.2
27303,40.0
27304,19.1
27305,120.0
27306,35.0
27307,34.9
27308,39.0
27309,130.0
27310,90.0
27311,150.0
27312,95.0
27313,43.0
27314,50.0
27315,80.0
27316,53.0
27317,140.0
27318,27.3
27319,26.5
27320,100.0
27321,44.0
27322,73.0
27323,70.0
27324,71.9
27325,100.0
27326,78.0
27327,20.0
27328,45.0
27329,150.0
27330,25.0
27331,820.0
27332,62.0
27333,300.0
27334,79.3
27335,54.5
27336,33.5
27337,67.0
27338,11.0
27339,4.0
27340,130.0
27341,38.0
27342,280.0
27343,17.0
27344,94.9
27345,30.0
27346,32.5
27347,98.0
27348,32.2
27349,120.0
27350,32.0
27351,34.1
27352,120.0
27353,300.0
27354,96.0
27355,30.0
27356,24.0
27357,24.0
27358,25.0
27359,20.0
27360,98.0
27361,60.0
27362,240.0
27363,36.0
27364,60.0
27365,80.0
27366,52.0
27367,45.0
27368,50.5
27369,32.3
27370,15.0
27371,68.0
27372,340.0
27373,80.0
27374,56.0
27375,180.0
27376,33.0
27377,110.0
27378,65.0
27379,42.6
27380,41.0
27381,850.0
27382,18.0
27383,110.0
27384,52.9
27385,87.0
27386,24.5
27387,42.0
27388,53.0
27389,35.0
27390,62.0
27391,30.5
27392,86.7
27393,110.0
27394,58.0
27395,22.9
27396,68.0
27397,54.0
27398,39.8
27399,120.0
27400,120.0
27401,83.0
27402,80.0
27403,40.0
27404,410.0
27405,130.0
27406,50.0
27407,35.0
27408,700.0
27409,78.0
27410,36.0
27411,120.0
27412,15.9
27413,38.0
27414,110.0
27415,56.0
27416,39.0
27417,34.9
27418,58.0
27419,60.0
27420,150.0
27421,17.0
27422,17.5
27423,34.0
27424,55.0
27425,44.5
27426,130.0
27427,48.0
27428,60.0
27429,32.0
27430,1500.0
27431,63.0
27432,40.0
27433,130.0
27434,75.0
27435,64.0
27436,25.0
27437,29.2
27438,45.0
27439,15.0
27440,52.0
27441,43.7
27442,41.0
27443,22.5
27444,33.0
27445,110.0
27446,10.5
27447,310.0
27448,28.0
27449,36.0
27450,55.0
27451,65.0
27452,22.9
27453,120.0
27454,50.0
27455,85.0
27456,29.0
27457,33.0
27458,69.5
27459,19.0
27460,130.0
27461,55.0
27462,270.0
27463,100.0
27464,22.0
27465,95.0
27466,41.0
27467,52.0
27468,72.0
27469,100.0
27470,85.0
27471,63.0
27472,50.0
27473,120.0
27474,31.0
27475,82.0
27476,21.0
27477,13.0
27478,210.0
27479,91.0
27480,72.0
27481,140.0
27482,120.0
27483,33.3
27484,42.0
27485,120.0
27486,230.0
27487,41.0
27488,34.0
27489,46.2
27490,48.4
27491,570.0
27492,110.0
27493,66.5
27494,120.0
27495,6500.0
27496,480.0
27497,170.0
27498,120.0
27499,700.0
27500,55.0
27501,36.0
27502,25.5
27503,82.0
27504,54.0
27505,58.0
27506,40.0
27507,43.3
27508,300.0
27509,55.0
27510,18.5
27511,65.0
27512,25.0
27513,20.0
27514,33.0
27515,28.0
27516,110.0
27517,9630.0
27518,230.0
27519,54.2
27520,42.0
27521,17.2
27522,73.5
27523,12.0
27524,28.0
27525,170.0
27526,58.0
27527,78.5
27528,66.0
27529,380.0
27530,25.0
27531,70.0
27532,38.0
27533,160.0
27534,29.0
27535,25.9
27536,30.0
27537,850.0
27538,60.0
27539,30.0
27540,100.0
27541,40.5
27542,110.0
27543,44.0
27544,18.0
27545,60.0
27546,43.5
27547,46.5
27548,32.9
27549,120.0
27550,31.0
27551,68.0
27552,180.0
27553,90.0
27554,62.8
27555,210.0
27556,120.0
27557,170.0
27558,44.0
27559,90.9
27560,140.0
27561,65.0
27562,74.0
27563,22.0
27564,40.4
27565,110.0
27566,66.0
27567,100.0
27568,90.0
27569,100.0
27570,55.0
27571,29.0
27572,36.5
27573,48.5
27574,79.5
27575,43.0
27576,160.0
27577,59.4
27578,85.0
27579,120.0
27580,41.0
27581,54.9
27582,27.0
27583,210.0
27584,43.6
27585,43.9
27586,63.0
27587,110.0
27588,110.0
27589,170.0
27590,30.0
27591,240.0
27592,300.0
27593,26.0
27594,350.0
27595,40.0
27596,75.0
27597,45.0
27598,86.0
27599,41.7
27600,1680.0
27601,75.0
27602,29.5
27603,30.0
27604,30.0
27605,60.0
27606,89.0
27607,40.0
27608,50.0
27609,33.0
27610,50.0
27611,270.0
27612,130.0
27613,320.0
27614,120.0
27615,25.0
27616,190.0
27617,27.9
27618,38.0
27619,130.0
27620,110.0
27621,23.2
27622,81.0
27623,75.0
27624,53.0
27625,280.0
27626,240.0
27627,36.0
27628,22.0
27629,38.0
27630,110.0
27631,35.7
27632,46.5
27633,95.0
27634,370.0
27635,35.9
27636,220.0
27637,70.0
27638,20.2
27639,40.0
27640,38.0
27641,79.5
27642,130.0
27643,25.8
27644,66.6
27645,52.3
27646,81.3
