,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE
27843,2,0,0,2,0,699.9681833,1,1,6832,22.73498,75.886368
27844,1,1,0,3,0,1354.912632,0,1,2769,12.889549,77.563506
27845,1,0,0,3,0,1816.897143,1,0,2739,12.96991,77.59796
27846,2,0,0,3,0,1150.040118,1,1,2087,20.73333,77.0
27847,1,0,0,2,0,1199.82548,1,1,3075,22.54111,88.33778000000002
27848,2,0,1,3,0,1329.500539,1,1,5187,28.44414,77.465898
27849,1,0,0,2,0,1044.285714,1,0,11,12.9259,77.6229
27850,1,0,0,2,0,1100.110011,1,1,3253,24.69028,78.41889
27851,2,0,0,2,0,1000.0,1,1,3796,21.135502,79.128351
27852,2,0,0,4,0,1400.258509,1,1,4743,22.54111,88.33778000000002
27853,1,1,0,2,0,578.0954383,0,0,3255,19.239813,72.962722
27854,1,0,0,3,0,1968.826907,1,1,5359,30.692243,76.750614
27855,1,0,0,1,0,740.0660367,1,1,5307,30.725549,76.755804
27856,1,1,1,2,0,1120.211997,0,1,6708,30.662283,76.822397
27857,1,0,0,2,0,1320.035201,1,1,600,18.542235,73.828136
27858,1,0,1,3,0,1815.732443,1,1,1817,19.1615,72.8731
27859,1,1,1,2,0,1020.040802,0,1,2478,19.1955,72.8728
27860,1,1,0,4,0,1850.007115,0,1,5965,26.4725,80.33111
27861,1,0,0,4,0,3165.224731,1,1,5341,28.552626,77.33394799999998
27862,1,0,0,2,0,790.0,1,1,1677,22.504225,88.379757
27863,2,1,0,2,0,1099.807534,0,1,5931,13.052834,80.249249
27864,1,0,0,2,0,1150.0473550000004,1,1,5289,28.453086,77.048365
27865,2,0,0,2,0,749.6740547999998,1,1,1417,28.691929,77.329477
27866,1,1,1,2,0,1115.209989,0,1,4494,13.013312,77.662077
27867,1,0,0,2,0,1329.787234,1,1,199,21.151992,72.81002
27868,1,0,0,2,0,1039.992436,1,1,4914,19.033956,73.075342
27869,2,0,0,2,0,1010.10101,1,1,3869,28.579004,77.431173
27870,2,0,0,3,0,1599.040576,1,1,291,13.1156,77.5652
27871,1,0,1,3,0,1819.230769,1,1,5449,28.576117,77.382136
27872,1,0,1,4,0,3428.571429,1,0,3095,18.978006,72.806154
27873,1,0,1,2,0,1040.068201,1,1,6023,19.076057,73.097319
27874,2,1,0,3,0,1591.248135,0,1,2164,25.56306,84.67111
27875,1,0,0,2,0,1200.0,1,1,6615,24.69028,78.41889
27876,2,0,0,3,0,1580.345286,1,1,2498,26.819438,75.77718
27877,1,0,1,2,0,1179.523473,1,1,2477,19.1955,72.8728
27878,1,0,0,2,0,1270.186899,1,1,5481,28.408144,76.963756
27879,2,0,0,3,0,204.51028080000003,1,1,5497,26.850391,75.814198
27880,1,0,0,2,0,1359.084406,1,1,5077,28.406388,77.342588
27881,1,0,0,2,0,999.0525318,1,1,5467,19.030318,73.070892
27882,2,0,0,2,0,950.0206526,1,1,524,28.49812,77.375782
27883,2,0,0,2,0,1174.10265,1,1,5815,12.96991,77.59796
27884,2,0,0,2,0,1000.0,1,1,3679,22.483471,88.417711
27885,2,0,0,2,0,1455.906822,1,1,2608,13.09,80.27
27886,1,0,1,2,0,688.918119,1,1,3431,18.669919,73.853723
27887,1,0,0,2,0,1200.192031,1,1,464,13.338634,77.759291
27888,1,0,0,3,0,1401.105316,1,1,726,12.9953,80.2672
27889,1,0,1,3,0,1205.073996,1,1,5136,30.712867,76.648557
27890,2,0,0,1,0,623.3333332999998,1,1,1416,18.967124,73.329605
27891,2,0,0,3,0,1188.051595,1,1,6388,48.134195,11.584111
27892,2,0,0,3,0,1909.307876,1,1,2874,12.97045,77.712284
27893,1,0,1,3,0,1654.3649779999996,1,1,1727,24.69028,78.41889
27894,1,0,1,4,0,2135.348226,1,1,5115,28.546788,77.37849399999998
27895,2,0,1,1,0,612.244898,1,1,559,20.486943,75.724278
27896,1,1,1,3,0,2484.70948,0,1,5477,30.654128000000004,76.732427
27897,1,0,1,1,0,619.9628022,1,1,1384,18.578765,73.890693
27898,1,0,0,6,0,3600.0654560000007,1,1,6533,19.102075,72.841149
27899,1,0,1,3,0,1502.183406,1,1,3520,18.475864,73.89000899999998
27900,1,0,0,3,0,1210.9589039999996,1,1,3072,22.7,88.45
27901,1,1,1,3,0,1565.217391,0,1,3520,18.475864,73.89000899999998
27902,1,1,1,2,0,1101.928375,0,1,4085,18.966114,73.148278
27903,1,0,1,4,0,2500.0,1,1,46,35.0,136.0
27904,2,0,0,2,0,1100.196464,1,1,3936,19.700808,72.75554699999998
27905,2,0,1,3,0,1660.516605,1,1,3734,22.3588,72.6275
27906,1,1,1,3,0,1739.1304350000007,0,1,2179,12.928575,77.58572099999998
27907,2,0,0,1,0,460.1226994,1,1,5647,19.07221,73.31622800000002
27908,1,1,0,1,0,638.9845095,0,1,6398,19.402549,72.85441800000002
27909,2,0,0,2,0,1200.0,1,1,5651,13.930233,75.69223199999998
27910,1,0,1,3,0,1800.0,1,1,6708,30.662283,76.822397
27911,2,0,0,2,0,1112.116902,1,1,5515,28.5216,77.3863
27912,2,0,0,3,0,1467.288106,1,1,4872,21.15389,79.08306
27913,1,0,1,3,0,1550.064185,1,1,5449,28.576117,77.382136
27914,1,0,0,3,0,1816.035594,1,1,577,22.529,88.368
27915,2,0,0,2,0,946.1551694,1,1,4032,12.9377,80.2153
27916,1,0,1,2,0,1050.030883,1,1,2636,27.16726,75.70950500000002
27917,1,0,0,2,0,1018.53738,1,1,6101,19.18,72.96333
27918,2,0,0,2,0,1000.0,1,1,6351,28.6423,77.3445
27919,1,0,0,4,0,1600.0,1,1,5003,19.091524,73.009039
27920,1,0,0,3,0,1529.0519880000004,1,1,2365,9.930471,76.271273
27921,1,1,1,3,0,669.1051832999998,0,0,6779,24.69028,78.41889
27922,2,0,0,3,0,1620.162016,1,1,2898,10.534056,76.184529
27923,1,1,0,2,0,1208.178439,0,1,3971,21.17,72.83
27924,2,0,1,2,0,928.2009282,1,1,5187,28.44414,77.465898
27925,2,0,0,1,0,681.1409110000002,1,1,4003,21.17,72.83
27926,2,0,1,2,0,900.2770082999998,1,1,3590,22.556,72.95100000000002
27927,1,1,1,3,0,1800.2165670000004,0,1,6708,30.662283,76.822397
27928,1,0,1,3,0,1703.577513,1,0,1074,19.05871,72.89969
27929,1,0,0,2,0,895.4477239,1,1,892,19.811319,72.76894
27930,1,0,0,2,0,970.0665188,1,1,2924,22.507959,88.353262
27931,1,0,0,3,0,2059.997425,1,1,6157,26.8923,75.8163
27932,1,0,0,3,0,1995.344197,1,1,5186,28.429614,77.481711
27933,2,0,0,3,0,2235.07757,1,1,4785,12.96991,77.59796
27934,1,0,0,2,0,634.057971,1,1,4017,19.7,72.77
27935,1,0,1,2,0,1200.068575,1,1,1398,24.69028,78.41889
27936,1,0,1,2,0,877.1532185000002,1,1,3431,18.669919,73.853723
27937,1,0,0,2,0,849.9787505,1,1,520,22.617564,88.427982
27938,2,0,0,2,0,753.4730397999998,1,1,5371,28.644114,77.338923
27939,1,0,0,2,0,1015.099607,1,1,4989,18.973908,73.02510600000002
27940,1,1,1,2,0,1100.352113,0,1,6159,28.6396,77.0884
27941,2,0,0,3,0,1000.0,1,1,3121,22.486821,88.233267
27942,1,0,0,3,0,1263.414634,1,0,4440,22.54111,88.33778000000002
27943,1,1,1,1,0,369.5667896,0,0,2556,20.084522,72.900306
27944,1,0,0,2,0,900.0782677000002,1,1,6114,18.615805,73.775025
27945,1,0,0,3,0,1396.348013,1,1,2697,24.69028,78.41889
27946,1,0,0,5,0,4078.014184000001,1,1,3254,19.239813,72.962722
27947,1,0,0,2,0,1053.273688,1,1,5923,30.664299,76.817624
27948,1,0,0,2,0,1075.090969,1,1,2569,12.96991,77.59796
27949,1,0,0,2,0,800.0,1,1,6620,18.5823,73.983
27950,2,0,0,2,0,1097.972973,1,1,4833,22.719648,72.43973100000002
27951,2,0,1,3,0,1640.042599,1,1,5165,28.506454,77.40956800000002
27952,1,0,0,2,0,1115.03438,1,1,6615,24.69028,78.41889
27953,1,0,0,2,0,1205.121768,1,1,2379,20.355899,85.843519
27954,2,0,0,1,0,616.1007667,1,1,3617,18.742898,73.85356999999998
27955,1,0,0,1,0,640.0653683999999,1,1,6248,24.69028,78.41889
27956,1,0,0,3,0,1539.957854,1,1,1507,22.54111,88.33778000000002
27957,1,0,1,2,0,553.7459283,1,0,3802,18.966114,73.148278
27958,2,0,0,2,0,1250.0,1,1,1655,21.15389,79.08306
27959,1,0,0,3,0,1990.362455,1,1,3271,12.95619,77.70194000000002
27960,2,0,0,2,0,1100.151745,1,1,1102,22.360655,73.168216
27961,1,0,0,3,0,1250.0,1,1,4147,10.52,76.21
27962,2,0,0,3,0,1300.236407,1,1,6475,26.959353000000004,75.77919399999998
27963,1,1,0,3,0,1270.016565,0,1,2092,26.508171,80.26388299999998
27964,2,0,0,2,0,1000.0,1,1,2890,17.7,83.25
27965,1,0,0,2,0,1141.078838,1,1,4949,19.047207,73.080342
27966,1,0,0,3,0,1613.481535,1,1,5777,26.606357,80.114695
27967,1,1,1,1,0,679.2513713999998,0,1,4409,18.602428,73.787111
27968,1,0,0,3,0,1625.415589,1,1,2035,22.75,77.72
27969,2,0,0,3,0,1510.574018,1,1,5754,27.61194,75.13972
27970,2,0,0,2,0,600.0,1,1,5874,22.318485,73.162544
27971,1,0,1,3,0,1761.207685,1,1,2097,28.63676,77.36315
27972,1,0,0,2,0,1200.068575,1,1,5410,30.73528,76.79111
27973,1,0,0,2,0,1150.040118,1,1,3345,18.142137,74.57283100000002
27974,1,0,1,1,0,747.2417252,1,1,1347,30.594843,76.84983000000003
27975,1,0,0,2,0,784.1920132,1,1,3327,12.91716,80.19287
27976,1,0,0,3,0,1850.13876,1,1,4528,28.651918,77.348794
27977,2,0,0,2,0,1022.494888,1,1,1534,12.840956,77.659441
27978,1,1,1,3,0,1459.017248,0,1,5767,19.048403,72.88731
27979,2,0,0,3,0,17571.884980000006,1,1,6699,21.727408,73.03076300000002
27980,1,0,0,3,0,1550.120565,1,1,5181,30.752321,76.772816
27981,2,0,0,3,0,2500.0,1,1,6428,22.288976,73.128222
27982,1,1,0,2,0,1006.036217,0,1,2226,28.679892,77.20616
27983,1,0,0,3,0,1458.823529,1,1,6708,30.662283,76.822397
27984,1,0,0,2,0,1180.0219539999996,1,1,4422,26.900926,75.775927
27985,2,0,0,1,0,899.9581414999999,1,1,5741,28.66667,77.41667
27986,1,0,0,1,0,548.0362036,1,1,3140,19.218498,72.992114
27987,1,1,0,1,0,549.9541705,0,1,3139,19.218498,72.992114
27988,1,0,1,2,0,960.0279281,1,1,6620,18.5823,73.983
27989,1,0,0,2,0,970.0044769,1,1,924,22.54111,88.33778000000002
27990,1,0,0,3,0,1871.157445,1,1,670,13.024599,77.70444300000003
27991,2,0,0,3,0,2100.375857,1,1,1247,12.96991,77.59796
27992,1,1,1,2,0,1120.038958,0,1,6708,30.662283,76.822397
27993,1,0,0,2,0,1063.327032,1,1,2211,27.98889,76.38833000000002
27994,1,0,1,3,0,1515.151515,1,1,5095,28.6423,77.3445
27995,1,0,1,1,0,650.0541712,1,1,4206,18.486657,73.95330899999998
27996,2,0,0,3,0,1636.929121,1,1,5453,28.568096,77.390253
27997,2,0,0,3,0,1726.0579059999998,1,1,4281,17.45,78.5
27998,0,1,0,3,0,154444.4444,0,0,6459,9.930471,76.271273
27999,1,0,1,2,0,1350.016464,1,1,6667,19.0167,72.8167
28000,2,0,0,1,0,625.0,1,1,6261,18.452663,73.93104
28001,2,0,0,2,0,970.1202949,1,1,6005,18.690674,73.790998
28002,2,0,0,1,0,500.0,1,1,6699,21.727408,73.03076300000002
28003,2,0,0,4,0,2030.456853,1,1,5509,30.698017,76.679016
28004,1,0,0,2,0,844.0,1,1,5809,22.69995,88.390833
28005,2,1,0,2,0,1000.0,0,1,888,21.9,83.4
28006,1,0,0,2,0,1273.08338,1,1,5079,28.431862,77.351104
28007,1,1,0,4,0,1805.33752,0,1,2352,26.142985,91.767427
28008,1,0,1,3,0,2142.857143,1,1,5198,28.494868,77.410298
28009,2,0,0,2,0,1036.150127,1,1,1450,12.843566,77.652108
28010,1,0,0,3,0,1802.801276,1,1,4354,10.554221,76.175962
28011,1,0,0,2,0,1032.080502,1,1,5315,19.038205,73.06612
28012,1,0,0,1,0,645.0780543999998,1,1,5247,28.582887,77.339935
28013,2,0,1,4,0,2744.961779,1,1,4226,22.761472,75.911242
28014,2,0,0,2,0,866.9804310000002,1,1,6144,9.946434,76.347436
28015,1,1,0,3,0,1159.375,0,1,5555,26.724219,88.326357
28016,1,1,0,1,0,650.0221597999998,0,1,1818,19.161955,72.839616
28017,2,0,0,3,0,1800.1302079999996,1,1,1415,22.4604,70.06145
28018,1,0,1,2,0,1112.638262,1,1,3474,19.1759,72.9522
28019,2,0,0,2,0,880.195599,1,1,5809,22.69995,88.390833
28020,1,1,1,2,0,627.1777003,0,0,4422,26.900926,75.775927
28021,1,0,1,3,0,1416.256158,1,1,1029,12.80009,77.71181999999997
28022,1,0,1,3,0,2009.584171,1,1,5284,28.6423,77.3445
28023,2,0,0,2,0,1300.169587,1,1,6484,23.83,78.71
28024,1,0,0,3,0,1140.19176,1,1,4440,22.54111,88.33778000000002
28025,1,1,1,3,0,2608.695652,0,0,2068,12.985786,77.73555999999998
28026,2,0,0,2,0,1250.0,1,1,5812,22.273345000000006,73.23299499999997
28027,1,1,0,3,0,1243.076923,0,1,2191,26.154874,91.670312
28028,2,0,0,3,0,1300.062906,1,1,1923,12.96991,77.59796
28029,1,1,0,2,0,688.0479414,0,1,1490,22.648322,88.4431525
28030,1,0,0,3,0,1750.298686,1,1,5110,30.658839,76.681686
28031,2,0,0,3,0,1667.129758,1,1,199,21.151992,72.81002
28032,2,0,0,2,0,1100.196464,1,1,6456,17.45,78.5
28033,2,0,0,1,0,565.058033,1,1,3591,18.55,75.0
28034,1,0,0,3,0,1080.0,1,1,2824,12.942217,80.19109399999998
28035,1,1,0,3,0,2559.925529,0,1,6708,30.662283,76.822397
28036,1,0,0,3,0,1345.032985,1,1,2016,19.227164,72.971621
28037,2,0,1,2,0,1000.0,1,1,4862,19.848361,75.30646899999998
28038,2,0,0,2,0,999.3108201,1,1,770,26.575258,75.708545
28039,1,0,0,3,0,1693.811075,1,1,5109,28.537227,77.370417
28040,1,0,0,2,0,950.0,1,1,1116,24.6902,78.416
28041,2,0,0,2,0,1024.352532,1,1,2663,22.54111,88.33778000000002
28042,1,0,0,3,0,1318.019205,1,1,5313,24.69028,78.41889
28043,2,0,0,2,0,1072.098633,1,1,6348,26.91868,75.750399
28044,1,0,0,2,0,1250.0,1,1,2633,26.472739,80.27631
28045,1,0,0,3,0,2121.855108,1,1,6103,13.055985,77.622157
28046,2,0,0,2,0,1100.151745,1,1,5706,22.3,73.2
28047,1,0,0,2,0,450.0818331,1,1,5522,22.234159,84.93308
28048,1,1,1,2,0,1280.108254,0,1,4085,18.966114,73.148278
28049,0,1,1,3,0,158840.4814,0,0,2321,13.010349,77.712151
28050,1,0,0,3,0,1453.115651,1,1,576,22.529,88.368
28051,2,0,0,2,0,1385.092036,1,1,6394,12.9407,77.7466
28052,1,0,0,3,0,1862.009238,1,1,5079,28.431862,77.351104
28053,1,0,0,1,0,650.1182033,1,1,497,24.69028,78.41889
28054,2,0,0,2,0,950.0,1,1,1740,22.598675,88.438512
28055,1,0,1,3,0,1255.02008,1,1,3520,18.475864,73.89000899999998
28056,1,0,0,3,0,1607.717042,1,1,6104,13.055985,77.622157
28057,1,0,0,3,0,1840.21544,1,1,3249,12.87028,74.88056
28058,1,1,1,1,0,454.9751832,0,0,4241,19.371618,72.824114
28059,2,0,0,3,0,1100.173712,1,1,1484,24.641701,83.729256
28060,1,1,0,3,0,1500.0,0,1,2055,24.69028,78.41889
28061,1,1,0,3,0,1600.108666,0,1,6708,30.662283,76.822397
28062,1,1,1,2,0,613.034047,0,1,316,18.96667,72.83333
28063,1,0,1,3,0,1766.186227,1,1,6685,13.11389,77.59833
28064,1,0,1,2,0,472.8413763,1,0,1461,19.2167,73.0833
28065,1,0,0,3,0,1624.007061,1,1,2805,12.581437,77.322174
28066,2,0,0,2,0,920.084122,1,1,3931,16.933329999999998,82.21667
28067,2,0,0,3,0,1400.076717,1,1,6862,28.602325,77.40199399999999
28068,1,0,1,2,0,600.0,1,1,6550,19.4559,72.8114
28069,1,1,0,2,0,650.539392,0,1,3431,18.669919,73.853723
28070,0,1,0,3,0,1086.385798,0,0,210,13.09,80.27
28071,1,0,0,3,0,1177.005226,1,1,365,12.910441,79.134566
28072,2,0,0,2,0,923.0233368,1,1,4041,12.975,80.13472
28073,1,0,1,3,0,1540.245883,1,1,216,26.75,81.0
28074,1,0,1,2,0,1232.064878,1,1,1983,13.0306,77.6485
28075,2,0,0,3,0,1000.0,1,1,6041,28.2102,76.8606
28076,1,0,0,3,0,1230.314961,1,1,3355,28.19491,76.826552
28077,1,0,1,3,0,1468.159295,1,1,4391,13.219742000000002,76.698537
28078,1,0,0,3,0,1169.769098,1,1,6441,18.96,72.82
28079,1,0,0,1,0,780.0312012,1,1,1077,19.05871,72.89969
28080,2,0,0,3,0,1715.265866,1,1,6003,12.8682,77.5321
28081,1,0,0,2,0,1165.740931,1,1,5121,28.59863,77.333939
28082,2,1,1,1,0,570.7762557,0,1,2176,22.808778,75.861639
28083,1,0,1,3,0,1595.084776,1,1,1817,19.1615,72.8731
28084,2,0,0,3,0,1444.912703,1,1,1906,12.91,77.64
28085,2,0,0,2,0,712.0253165,1,1,3121,22.486821,88.233267
28086,2,0,0,2,0,1050.135501,1,1,2161,12.978915,77.479618
28087,1,1,1,2,0,1235.0035289999996,0,1,682,12.8706,77.6279
28088,1,0,0,2,0,1336.898396,1,1,5438,30.697795000000006,76.714722
28089,1,0,0,3,0,1710.2615690000002,1,1,5815,12.96991,77.59796
28090,1,1,1,2,0,650.0713493,0,1,2416,19.245347,73.124577
28091,1,0,0,3,0,1809.175102,1,1,3830,22.5922,88.484911
28092,1,0,0,3,0,1800.0179999999998,1,1,2285,19.1026,72.8243
28093,1,1,0,2,0,788.8265046,0,1,3471,19.1649,72.9608
28094,1,0,1,3,0,2387.394557,1,1,5104,28.542768,77.365736
28095,2,0,0,2,0,800.0,1,1,899,12.907374,77.625811
28096,1,0,1,1,0,45355.30671,1,0,2765,19.249861,72.96386600000002
28097,1,0,0,3,0,1912.378303,1,1,3971,21.17,72.83
28098,2,0,0,2,0,1000.0,1,1,4842,12.86,77.786
28099,1,0,0,3,0,1287.156478,1,1,2463,12.55,77.417
28100,2,0,0,3,0,1499.892865,1,1,5797,22.8,86.18333
28101,2,0,0,3,0,2571.428571,1,1,4391,13.219742000000002,76.698537
28102,2,0,0,2,0,1049.868766,1,1,5726,27.159696000000004,75.708984
28103,1,0,0,1,0,685.0036885,1,1,427,18.556218,73.81130300000002
28104,1,0,0,2,0,1200.0,1,1,4748,22.340396,73.19706
28105,2,0,0,2,0,1475.304682,1,1,4422,26.900926,75.775927
28106,1,0,0,3,0,1850.094877,1,1,4170,30.660437,76.861517
28107,2,0,0,2,0,700.0538502999998,1,1,4212,18.590034,73.821076
28108,1,0,0,2,0,1220.152191,1,1,2698,19.038205,73.06612
28109,2,0,0,3,0,1550.147264,1,1,5506,28.6423,77.3445
28110,1,1,0,3,0,1743.5524879999996,0,1,6162,28.6396,77.0884
28111,2,0,0,2,0,1149.954002,1,1,5945,16.9597,82.236369
28112,2,0,1,2,0,1082.334751,1,1,3394,28.9927,77.6824
28113,2,0,0,2,0,1100.173712,1,1,2794,18.753059,73.067228
28114,2,0,1,3,0,1760.1206940000004,1,1,1236,28.629811,77.434197
28115,1,1,0,2,0,1250.0,0,1,5511,30.709322,76.670001
28116,1,0,1,3,0,1958.991772,1,1,6862,28.602325,77.40199399999999
28117,1,0,1,2,0,1100.046318,1,1,6781,18.96667,72.83333
28118,2,0,0,2,0,1210.067764,1,1,132,28.9196,76.8972
28119,2,0,0,2,0,1398.728429,1,1,521,29.914435,78.055308
28120,1,1,0,2,0,706.7943456,0,1,3072,22.7,88.45
28121,1,0,1,3,0,1413.203965,1,1,4839,12.86,77.786
28122,2,0,0,3,0,1229.105211,1,1,1150,12.968754,77.704939
28123,2,0,0,3,0,1309.471846,1,1,2409,26.9883,75.5846
28124,2,0,0,1,0,575.0130684999998,1,1,6118,13.0522,80.0615
28125,1,0,1,4,0,2044.21892,1,0,834,28.698133,77.335746
28126,1,0,0,2,0,1099.024756,1,1,2423,18.5481,73.8995
28127,1,0,0,3,0,2660.406886,1,1,5475,28.388225,76.946376
28128,2,0,1,2,0,960.0,1,1,5187,28.44414,77.465898
28129,1,0,1,2,0,1125.244618,1,1,4422,26.900926,75.775927
28130,1,0,0,1,0,647.8999106000001,1,1,6708,30.662283,76.822397
28131,2,0,0,2,0,650.035137,1,1,4077,22.69,88.37
28132,1,0,1,4,0,2581.926514,1,1,5748,31.09256,75.51919000000002
28133,2,0,0,3,0,2090.4882780000007,1,1,6145,12.952357,77.72250600000002
28134,1,0,0,2,0,1429.057503,1,1,5063,28.365512,77.34630600000001
28135,1,1,1,2,0,852.5345622000001,0,1,3257,26.8626,75.7633
28136,2,0,0,3,0,1300.108342,1,1,360,23.352324,85.28718
28137,2,0,0,1,0,635.0082827,1,1,858,15.6,73.95
28138,2,0,0,2,0,1106.924164,1,1,2051,12.876691,77.59908
28139,2,0,0,3,0,2000.0,1,1,5575,30.33,78.06
28140,1,0,0,3,0,1921.493275,1,1,4976,19.049214000000006,73.072916
28141,1,1,0,3,0,1464.073474,0,1,2305,29.974075,76.84109699999998
28142,0,1,1,1,0,448.5714286000001,0,0,2171,20.134868,76.528839
28143,1,1,0,2,0,1499.9147779999996,0,1,2686,18.5438,73.9438
28144,2,0,0,2,0,930.1270417000003,1,1,5131,28.536585,77.383669
28145,2,1,1,3,0,1316.431009,0,1,5690,25.5597,84.8712
28146,1,1,1,2,0,911.7322914,0,0,5277,28.363365,76.919386
28147,2,0,0,3,0,1600.0,1,1,1379,30.657375,76.85385500000002
28148,2,0,0,4,0,1675.041876,1,1,5079,28.431862,77.351104
28149,1,0,1,3,0,2188.982123,1,1,5458,28.558047,77.392752
28150,1,0,0,2,0,743.6363636,1,1,4430,13.09,80.27
28151,2,0,0,2,0,989.927058,1,1,5792,12.833224,80.210726
28152,1,0,0,3,0,1501.305483,1,1,3121,22.486821,88.233267
28153,1,0,0,2,0,825.0424654,1,1,5165,28.506454,77.40956800000002
28154,1,0,1,1,0,572.0664155000002,1,1,5778,19.164548,73.52786800000001
28155,1,0,0,2,0,1004.550021,1,1,1815,19.1615,72.8731
28156,2,0,0,2,0,985.0419555,1,1,2097,28.63676,77.36315
28157,1,1,0,3,0,1475.1773050000004,0,1,3070,17.815234,83.35818
28158,1,0,0,2,0,770.0033477999998,1,1,1400,18.96667,72.83333
28159,1,0,0,3,0,1630.23342,1,1,946,13.141581,77.749756
28160,2,0,0,2,0,1075.268817,1,1,2710,22.474577,70.04974200000001
28161,1,0,0,1,0,635.0792065,1,1,5505,18.973908,73.02510600000002
28162,1,0,0,3,0,1690.507152,1,1,6708,30.662283,76.822397
28163,1,0,0,2,0,1105.128932,1,1,5018,19.038205,73.06612
28164,1,0,1,2,0,719.978746,1,1,4579,18.651598,73.735448
28165,1,0,0,2,0,1100.025582,1,1,4930,19.042483,73.06637099999998
28166,1,0,0,3,0,1762.754044,1,1,3548,12.96991,77.59796
28167,2,0,0,2,0,882.9667683,1,1,3508,12.96991,77.59796
28168,1,1,1,1,0,422.3149114,0,0,4346,26.4906,74.5542
28169,1,0,0,2,0,1100.020371,1,1,6077,12.304784,76.615778
28170,1,1,1,3,0,1650.165017,0,1,5458,28.558047,77.392752
28171,2,0,0,2,0,1200.111638,1,1,1794,21.0,77.0
28172,0,1,1,3,0,766.8711656,0,0,4424,15.355507,75.14990300000002
28173,2,1,1,3,0,1795.009873,0,1,5741,28.66667,77.41667
28174,1,1,0,3,0,1728.2608699999996,0,1,772,26.736539,88.428647
28175,2,0,0,2,0,1050.2283109999996,1,1,4521,13.09,80.27
28176,2,0,0,2,0,936.0791656,1,1,2817,26.864145,80.904794
28177,1,0,0,2,0,749.8986623,1,1,3830,22.5922,88.484911
28178,1,0,0,2,0,975.8167162,1,1,899,12.907374,77.625811
28179,2,0,0,3,0,1581.027668,1,1,2601,12.96991,77.59796
28180,1,0,0,3,0,1680.067203,1,1,5309,19.038205,73.06612
28181,2,0,0,2,0,932.0859321,1,1,2977,22.667938,75.89867
28182,1,1,1,3,0,1342.307692,0,0,6378,13.062455,80.156453
28183,1,1,1,3,0,1474.542458,0,1,2763,24.69028,78.41889
28184,1,0,0,4,0,2530.272908,1,1,3830,22.5922,88.484911
28185,2,0,0,3,0,1415.09434,1,1,5515,28.5216,77.3863
28186,2,0,0,2,0,950.1187648,1,1,623,22.470809,88.36318100000003
28187,1,0,1,2,0,1009.065826,1,1,3666,24.69028,78.41889
28188,2,0,0,3,0,1670.146138,1,1,2365,9.930471,76.271273
28189,1,1,0,3,0,1150.251618,0,1,1636,25.879721,86.587391
28190,2,0,0,2,0,1396.484375,1,1,3710,20.93,77.75
28191,2,0,0,2,0,1025.2654710000004,1,1,3355,28.19491,76.826552
28192,1,0,0,2,0,1000.0,1,1,6403,19.360714,72.806196
28193,2,0,1,3,0,1283.547258,1,1,81,20.600601,72.953228
28194,1,1,0,2,0,1150.086256,0,1,1587,21.178534,79.64665600000002
28195,2,0,0,3,0,1700.1545600000004,1,1,2484,9.587839,76.543091
28196,2,0,0,2,0,699.790063,1,1,846,29.892311,78.000723
28197,0,1,1,2,0,1050.0,0,0,1841,24.68203,78.430454
28198,1,0,0,2,0,1050.105011,1,1,373,28.57,77.32
28199,2,1,1,2,0,890.2077151000002,0,1,4422,26.900926,75.775927
28200,1,0,0,1,0,620.0055112000001,1,1,500,24.69028,78.41889
28201,1,0,0,2,0,1163.101604,1,1,404,13.932733,75.55927199999998
28202,1,0,0,3,0,1200.104357,1,1,6652,18.96667,72.83333
28203,1,0,1,3,0,2238.454288,1,1,6659,12.9958935,77.761394
28204,2,1,1,3,0,1415.09434,0,1,5198,28.494868,77.410298
28205,1,0,0,3,0,1766.599598,1,1,5063,28.365512,77.34630600000001
28206,1,0,0,2,0,1107.016509,1,1,6606,18.73783,73.640766
28207,2,0,0,1,0,630.0630062999999,1,1,3538,19.143225,74.709447
28208,1,0,0,3,0,1658.202923,1,1,5310,24.69028,78.41889
28209,1,0,0,2,0,880.0,1,1,2994,19.137628,72.824162
28210,2,0,0,2,0,800.0,1,1,358,23.21118,77.43290999999998
28211,1,1,1,3,0,900.3760394,0,0,1815,19.1615,72.8731
28212,1,0,0,3,0,1494.768311,1,1,3271,12.95619,77.70194000000002
28213,1,1,1,2,0,907.0294785,0,1,6624,18.5993,73.7625
28214,1,0,0,1,0,399.4016455,1,1,3755,24.69028,78.41889
28215,1,0,1,1,0,585.0528435,1,1,5661,18.798889000000006,73.323278
28216,1,1,1,2,0,1315.020456,0,1,6708,30.662283,76.822397
28217,1,0,0,3,0,1783.21233,1,1,1075,19.05871,72.89969
28218,1,0,1,2,0,1121.076233,1,1,4330,18.637802,73.745912
28219,0,0,0,2,0,1008.120975,1,0,3928,20.100361,79.103607
28220,1,1,0,3,0,1408.501571,0,1,1265,19.0201,72.8381
28221,2,0,0,2,0,1028.229961,1,1,4619,12.928575,77.58572099999998
28222,1,0,1,4,0,3771.213074,1,1,5117,28.526624,77.37671800000003
28223,2,0,0,2,0,765.1109411,1,1,1119,19.085225,73.661835
