,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6098,41,technician,single,unknown,no,454,yes,no,unknown,4,jun,267,2,-1,0,unknown,no
6099,39,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126,2,-1,0,unknown,no
6100,36,management,single,tertiary,no,1089,yes,no,unknown,30,may,126,1,-1,0,unknown,no
6101,53,housemaid,married,primary,no,5098,yes,no,unknown,6,jun,155,3,-1,0,unknown,no
6102,29,technician,married,secondary,no,0,yes,no,unknown,4,jun,377,1,-1,0,unknown,no
6103,57,blue-collar,divorced,primary,no,-176,yes,no,unknown,8,may,275,1,-1,0,unknown,no
6104,37,unknown,married,primary,no,808,no,no,unknown,5,jun,228,2,-1,0,unknown,no
6105,33,technician,divorced,secondary,no,7,yes,yes,unknown,6,may,87,1,-1,0,unknown,no
6106,38,management,married,tertiary,no,980,no,no,unknown,3,jun,662,5,-1,0,unknown,no
6107,40,admin.,married,secondary,no,0,yes,no,unknown,23,may,193,2,-1,0,unknown,no
6108,36,management,single,tertiary,no,548,yes,yes,unknown,30,may,618,3,-1,0,unknown,no
6109,57,blue-collar,married,unknown,no,97,yes,no,unknown,16,may,260,6,-1,0,unknown,no
6110,51,blue-collar,married,primary,no,111,yes,no,unknown,14,may,140,1,-1,0,unknown,no
6111,27,admin.,single,secondary,no,662,yes,no,unknown,9,may,544,1,-1,0,unknown,no
6112,34,admin.,single,secondary,no,0,yes,no,unknown,27,may,197,2,-1,0,unknown,no
6113,55,blue-collar,married,secondary,no,1261,no,no,unknown,19,may,166,1,-1,0,unknown,no
6114,42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
6115,38,admin.,married,secondary,no,607,yes,no,unknown,13,may,315,3,-1,0,unknown,no
6116,32,services,married,secondary,no,250,yes,no,unknown,29,may,202,1,-1,0,unknown,no
6117,31,blue-collar,married,primary,no,251,yes,no,unknown,7,may,212,2,-1,0,unknown,no
6118,34,blue-collar,married,primary,no,425,yes,no,unknown,29,may,182,6,-1,0,unknown,no
6119,47,services,divorced,secondary,no,743,yes,yes,unknown,13,may,367,1,-1,0,unknown,no
6120,30,blue-collar,married,primary,no,2607,yes,no,unknown,28,may,158,10,-1,0,unknown,no
6121,49,services,married,secondary,no,2201,yes,no,unknown,15,may,233,3,-1,0,unknown,no
6122,60,unemployed,married,primary,no,26,yes,no,unknown,16,may,196,6,-1,0,unknown,no
6123,45,management,married,tertiary,no,1373,yes,no,unknown,3,jun,192,4,-1,0,unknown,no
6124,60,retired,divorced,secondary,no,545,yes,no,unknown,6,may,1030,1,-1,0,unknown,yes
6125,55,technician,married,secondary,no,0,no,no,unknown,6,may,160,3,-1,0,unknown,no
6126,36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no
6127,59,blue-collar,married,primary,no,10,yes,no,unknown,7,may,133,3,-1,0,unknown,no
6128,50,management,divorced,tertiary,no,318,yes,no,unknown,16,may,788,2,-1,0,unknown,no
6129,52,admin.,married,secondary,no,31,yes,no,unknown,7,may,120,1,-1,0,unknown,no
6130,53,admin.,married,secondary,no,465,no,yes,unknown,12,may,95,3,-1,0,unknown,no
6131,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no
6132,53,management,married,tertiary,no,7067,no,no,unknown,6,jun,82,3,-1,0,unknown,no
6133,46,blue-collar,married,primary,no,-287,yes,no,unknown,30,may,113,3,-1,0,unknown,no
6134,38,blue-collar,married,secondary,no,924,yes,no,unknown,21,may,108,2,-1,0,unknown,no
6135,39,services,married,secondary,no,-971,yes,yes,unknown,28,may,104,2,-1,0,unknown,no
6136,46,blue-collar,married,primary,no,684,yes,no,unknown,29,may,414,2,-1,0,unknown,no
6137,30,technician,single,secondary,no,2573,yes,no,unknown,5,may,67,2,-1,0,unknown,no
6138,38,blue-collar,single,secondary,no,-329,yes,no,unknown,12,may,86,4,-1,0,unknown,no
6139,43,blue-collar,married,primary,no,186,yes,no,unknown,8,may,178,1,-1,0,unknown,no
6140,35,management,divorced,tertiary,no,788,yes,no,unknown,7,may,297,3,-1,0,unknown,no
6141,35,self-employed,single,primary,no,45,no,yes,unknown,6,jun,81,1,-1,0,unknown,no
6142,33,technician,married,secondary,no,-616,yes,yes,unknown,27,may,320,1,-1,0,unknown,no
6143,38,blue-collar,single,secondary,no,-1,yes,no,unknown,7,may,72,1,-1,0,unknown,no
6144,47,management,divorced,secondary,no,1208,yes,no,unknown,2,jun,339,7,-1,0,unknown,no
6145,30,services,married,secondary,no,0,yes,no,unknown,9,may,20,1,-1,0,unknown,no
6146,50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,no
6147,31,blue-collar,married,secondary,no,1599,yes,no,unknown,21,may,49,1,-1,0,unknown,no
6148,35,blue-collar,married,secondary,no,73,no,no,unknown,9,may,134,3,-1,0,unknown,no
6149,47,entrepreneur,married,secondary,no,136,yes,no,unknown,20,may,132,1,-1,0,unknown,no
6150,34,services,married,secondary,no,-508,yes,no,unknown,20,may,309,2,-1,0,unknown,no
6151,60,management,divorced,secondary,no,773,yes,yes,unknown,16,may,597,22,-1,0,unknown,no
6152,43,admin.,divorced,tertiary,no,1440,yes,yes,unknown,30,may,254,1,-1,0,unknown,no
6153,42,management,single,tertiary,no,1146,yes,no,unknown,15,may,98,2,-1,0,unknown,no
6154,34,unemployed,single,tertiary,no,906,yes,no,unknown,27,may,101,3,-1,0,unknown,no
6155,38,technician,single,secondary,no,1685,yes,no,unknown,5,may,185,1,-1,0,unknown,no
6156,36,admin.,divorced,secondary,no,307,yes,no,unknown,13,may,121,2,-1,0,unknown,no
6157,31,technician,single,secondary,no,87,yes,no,unknown,19,may,259,3,-1,0,unknown,no
6158,34,technician,single,tertiary,no,242,yes,no,unknown,6,may,112,1,-1,0,unknown,no
6159,49,blue-collar,married,primary,no,284,yes,no,unknown,19,may,81,1,-1,0,unknown,no
6160,42,blue-collar,married,secondary,no,333,yes,no,unknown,9,may,190,3,-1,0,unknown,no
6161,37,blue-collar,married,secondary,no,190,yes,no,unknown,9,may,83,2,-1,0,unknown,no
6162,39,management,married,tertiary,no,-1026,yes,no,unknown,26,may,200,2,-1,0,unknown,no
6163,44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397,1,-1,0,unknown,no
6164,35,blue-collar,married,primary,no,2205,yes,no,unknown,30,may,199,3,-1,0,unknown,no
6165,29,services,single,secondary,no,-72,yes,no,unknown,12,may,208,1,-1,0,unknown,no
6166,38,blue-collar,married,primary,no,0,yes,yes,unknown,20,may,165,2,-1,0,unknown,no
6167,24,services,married,secondary,no,45,yes,yes,unknown,23,may,465,1,-1,0,unknown,no
6168,39,technician,married,secondary,no,287,yes,no,unknown,23,may,63,1,-1,0,unknown,no
6169,27,technician,single,secondary,no,769,yes,no,unknown,9,may,317,2,-1,0,unknown,no
6170,29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no
6171,45,blue-collar,married,unknown,no,818,yes,no,unknown,30,may,343,3,-1,0,unknown,no
6172,31,management,married,tertiary,no,7,yes,no,unknown,23,may,191,1,-1,0,unknown,no
6173,58,management,married,secondary,no,771,no,no,unknown,8,may,126,3,-1,0,unknown,no
6174,27,unemployed,single,tertiary,no,37,yes,no,unknown,13,may,163,3,-1,0,unknown,no
6175,31,management,single,tertiary,no,499,yes,no,unknown,9,jun,122,2,-1,0,unknown,no
6176,25,services,single,secondary,no,556,yes,yes,unknown,4,jun,361,1,-1,0,unknown,no
6177,35,technician,married,tertiary,no,712,yes,no,unknown,27,may,73,2,-1,0,unknown,no
6178,30,technician,married,tertiary,no,1126,yes,no,unknown,21,may,370,1,-1,0,unknown,no
6179,54,technician,divorced,secondary,no,51,yes,no,unknown,13,may,123,1,-1,0,unknown,no
6180,35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,884,4,-1,0,unknown,yes
6181,36,technician,single,secondary,no,1832,yes,no,unknown,8,may,154,1,-1,0,unknown,no
6182,23,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,1,-1,0,unknown,no
6183,41,management,married,tertiary,no,850,no,no,unknown,6,jun,262,2,-1,0,unknown,no
6184,32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,unknown,no
6185,46,blue-collar,married,primary,no,328,yes,no,unknown,21,may,526,8,-1,0,unknown,no
6186,51,blue-collar,married,secondary,no,-286,yes,no,unknown,9,may,70,1,-1,0,unknown,no
6187,27,management,single,tertiary,no,118,yes,no,unknown,9,may,132,3,-1,0,unknown,no
6188,45,blue-collar,married,primary,no,85,yes,no,unknown,8,may,162,1,-1,0,unknown,no
6189,48,unemployed,married,primary,no,551,yes,no,unknown,29,may,162,2,-1,0,unknown,no
6190,36,management,married,tertiary,no,27359,yes,no,unknown,3,jun,71,2,-1,0,unknown,no
6191,51,technician,divorced,secondary,no,329,yes,no,unknown,28,may,191,5,-1,0,unknown,no
6192,35,blue-collar,single,primary,no,1215,yes,no,unknown,15,may,597,1,-1,0,unknown,no
6193,32,services,married,secondary,no,55,yes,no,unknown,15,may,546,9,-1,0,unknown,no
6194,52,entrepreneur,married,secondary,no,113,yes,yes,unknown,5,may,127,1,-1,0,unknown,no
6195,42,blue-collar,married,secondary,no,3052,yes,no,unknown,27,may,32,1,-1,0,unknown,no
6196,29,blue-collar,married,secondary,no,1,yes,no,unknown,6,may,215,1,-1,0,unknown,no
6197,40,blue-collar,married,primary,no,68,yes,no,unknown,30,may,170,19,-1,0,unknown,no
6198,36,blue-collar,married,secondary,no,70,yes,no,unknown,6,jun,100,2,-1,0,unknown,no
6199,35,blue-collar,married,primary,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown,no
6200,56,admin.,divorced,primary,no,207,yes,no,unknown,3,jun,88,4,-1,0,unknown,no
6201,52,services,divorced,primary,no,111,yes,no,unknown,12,may,179,2,-1,0,unknown,no
6202,41,services,married,secondary,no,-111,yes,no,unknown,13,may,21,1,-1,0,unknown,no
6203,50,admin.,divorced,secondary,no,3043,yes,no,unknown,3,jun,113,4,-1,0,unknown,no
6204,34,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,109,7,-1,0,unknown,no
6205,60,retired,married,primary,no,-382,yes,no,unknown,26,may,140,2,-1,0,unknown,no
6206,34,services,married,primary,no,1042,yes,no,unknown,20,may,167,1,-1,0,unknown,no
6207,33,technician,single,secondary,no,239,yes,no,unknown,21,may,127,1,-1,0,unknown,no
6208,42,management,married,tertiary,no,1767,yes,no,unknown,30,may,283,1,-1,0,unknown,no
6209,32,services,single,secondary,no,121,yes,no,unknown,5,may,213,2,-1,0,unknown,no
6210,27,technician,married,secondary,no,512,yes,no,unknown,19,may,128,1,-1,0,unknown,no
6211,29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,4,-1,0,unknown,no
6212,51,blue-collar,married,unknown,no,2547,yes,no,unknown,15,may,491,2,-1,0,unknown,no
6213,52,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,-1,0,unknown,no
6214,32,technician,married,tertiary,no,-196,yes,no,unknown,28,may,163,1,-1,0,unknown,no
6215,44,admin.,married,secondary,no,447,yes,yes,unknown,14,may,106,5,-1,0,unknown,no
6216,45,blue-collar,married,secondary,no,66,yes,no,unknown,13,may,3366,3,-1,0,unknown,no
6217,28,technician,married,secondary,no,655,yes,no,unknown,9,may,179,2,-1,0,unknown,no
6218,57,retired,married,secondary,no,-222,no,no,unknown,14,may,248,2,-1,0,unknown,no
6219,33,services,married,secondary,no,-49,yes,no,unknown,29,may,89,2,-1,0,unknown,no
6220,30,services,single,secondary,no,21,yes,no,unknown,7,may,104,2,-1,0,unknown,no
6221,49,entrepreneur,married,tertiary,no,320,yes,yes,unknown,19,may,243,6,-1,0,unknown,no
6222,23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,1,-1,0,unknown,yes
6223,30,technician,married,unknown,yes,-315,yes,no,unknown,8,may,201,2,-1,0,unknown,no
6224,39,blue-collar,married,primary,no,20,yes,no,unknown,7,may,109,1,-1,0,unknown,no
6225,44,blue-collar,single,secondary,no,-435,yes,no,unknown,27,may,141,2,-1,0,unknown,no
6226,29,management,single,tertiary,no,0,yes,no,unknown,6,may,211,1,-1,0,unknown,no
6227,40,blue-collar,married,primary,no,968,yes,yes,unknown,8,may,213,1,-1,0,unknown,no
6228,37,blue-collar,single,tertiary,no,1222,no,no,unknown,27,may,212,2,-1,0,unknown,no
6229,52,services,married,secondary,no,989,yes,no,unknown,14,may,260,2,-1,0,unknown,no
6230,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no
6231,41,blue-collar,married,primary,no,143,yes,yes,unknown,2,jun,659,2,-1,0,unknown,yes
6232,47,blue-collar,married,primary,no,176,yes,no,unknown,30,may,35,1,-1,0,unknown,no
6233,24,student,single,unknown,no,3298,yes,no,unknown,28,may,227,1,-1,0,unknown,no
6234,39,services,married,secondary,no,207,no,no,unknown,6,jun,78,2,-1,0,unknown,no
6235,45,blue-collar,married,secondary,no,154,yes,no,unknown,7,may,1138,1,-1,0,unknown,yes
6236,59,blue-collar,married,primary,no,320,yes,no,unknown,15,may,695,1,-1,0,unknown,yes
6237,34,blue-collar,divorced,secondary,no,336,yes,no,unknown,2,jun,313,2,-1,0,unknown,no
6238,35,blue-collar,married,secondary,no,412,yes,no,unknown,3,jun,316,1,-1,0,unknown,no
6239,36,services,married,secondary,no,5024,no,no,unknown,21,may,139,1,-1,0,unknown,no
6240,41,admin.,divorced,secondary,no,-140,yes,no,unknown,26,may,472,3,-1,0,unknown,no
6241,46,blue-collar,married,primary,no,252,yes,no,unknown,15,may,570,2,-1,0,unknown,no
6242,26,blue-collar,married,unknown,no,407,yes,no,unknown,28,may,346,2,-1,0,unknown,no
6243,30,blue-collar,married,secondary,no,119,yes,no,unknown,30,may,281,2,-1,0,unknown,no
6244,33,management,divorced,tertiary,no,723,yes,no,unknown,27,may,246,1,-1,0,unknown,no
6245,26,blue-collar,single,secondary,no,972,yes,no,unknown,20,may,177,10,-1,0,unknown,no
6246,45,housemaid,single,secondary,no,5287,no,no,unknown,6,jun,252,2,-1,0,unknown,no
6247,55,blue-collar,married,secondary,no,284,yes,yes,unknown,28,may,157,3,-1,0,unknown,no
6248,52,admin.,married,secondary,no,70,yes,no,unknown,3,jun,68,2,-1,0,unknown,no
6249,31,management,single,secondary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,no
6250,55,technician,married,secondary,no,2014,yes,yes,unknown,15,may,253,2,-1,0,unknown,no
6251,34,unemployed,married,secondary,no,200,yes,no,unknown,26,may,155,6,-1,0,unknown,no
6252,38,admin.,divorced,secondary,no,4630,yes,no,unknown,3,jun,133,3,-1,0,unknown,no
6253,51,services,divorced,secondary,no,-69,yes,no,unknown,7,may,216,3,-1,0,unknown,no
6254,40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,no
6255,30,admin.,married,secondary,no,214,yes,yes,unknown,26,may,219,1,-1,0,unknown,no
6256,33,blue-collar,divorced,secondary,no,60,no,no,unknown,6,may,190,3,-1,0,unknown,no
6257,50,management,divorced,secondary,no,1716,yes,no,unknown,6,may,82,1,-1,0,unknown,no
6258,40,services,married,primary,no,332,yes,no,unknown,8,may,149,1,-1,0,unknown,no
6259,40,blue-collar,divorced,secondary,no,125,yes,no,unknown,19,may,349,2,-1,0,unknown,no
6260,30,technician,single,tertiary,no,419,yes,yes,unknown,28,may,299,3,-1,0,unknown,no
6261,40,blue-collar,married,secondary,no,1522,yes,yes,unknown,14,may,168,2,-1,0,unknown,no
6262,27,technician,married,tertiary,no,276,no,no,unknown,16,may,218,2,-1,0,unknown,no
6263,30,services,single,secondary,no,122,yes,no,unknown,12,may,501,2,-1,0,unknown,no
6264,42,admin.,married,secondary,no,445,yes,no,unknown,5,may,67,1,-1,0,unknown,no
6265,41,blue-collar,married,primary,no,512,yes,no,unknown,6,may,233,2,-1,0,unknown,no
6266,40,services,single,secondary,no,546,yes,no,unknown,6,jun,219,1,-1,0,unknown,no
6267,47,management,divorced,tertiary,no,266,yes,no,unknown,9,may,128,1,-1,0,unknown,no
6268,29,services,divorced,secondary,no,330,yes,no,unknown,12,may,88,2,-1,0,unknown,no
6269,31,blue-collar,single,secondary,no,-219,yes,no,unknown,30,may,66,2,-1,0,unknown,no
6270,60,retired,married,primary,no,894,yes,no,unknown,15,may,65,7,-1,0,unknown,no
6271,31,services,married,secondary,no,428,yes,no,unknown,21,may,272,1,-1,0,unknown,no
6272,59,retired,married,secondary,no,-48,yes,no,unknown,27,may,224,1,-1,0,unknown,no
6273,30,management,married,secondary,no,678,yes,no,unknown,15,may,236,4,-1,0,unknown,no
6274,29,blue-collar,married,primary,no,220,yes,no,unknown,4,jun,187,2,-1,0,unknown,no
6275,39,entrepreneur,married,tertiary,no,36,yes,no,unknown,26,may,488,3,-1,0,unknown,no
6276,38,technician,married,secondary,no,994,no,no,unknown,9,jun,119,1,-1,0,unknown,no
6277,45,technician,married,secondary,no,546,yes,yes,unknown,9,jun,152,4,-1,0,unknown,no
6278,46,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,259,1,-1,0,unknown,no
6279,53,blue-collar,married,primary,no,25,yes,no,unknown,6,may,266,3,-1,0,unknown,no
6280,37,technician,married,secondary,no,710,yes,no,unknown,6,may,378,3,-1,0,unknown,no
6281,46,blue-collar,married,primary,no,258,yes,no,unknown,27,may,217,1,-1,0,unknown,no
6282,51,management,married,tertiary,no,1355,yes,no,unknown,3,jun,272,1,-1,0,unknown,no
6283,48,technician,divorced,tertiary,no,-136,yes,no,unknown,21,may,7,12,-1,0,unknown,no
6284,31,management,single,tertiary,no,-307,yes,yes,unknown,26,may,91,2,-1,0,unknown,no
6285,42,services,married,secondary,no,3689,yes,no,unknown,3,jun,363,1,-1,0,unknown,no
6286,22,services,married,primary,no,7982,yes,no,unknown,4,jun,18,1,-1,0,unknown,no
6287,31,blue-collar,married,tertiary,no,2827,yes,no,unknown,8,may,238,3,-1,0,unknown,no
6288,44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,828,3,-1,0,unknown,yes
6289,33,technician,married,tertiary,no,2364,yes,no,unknown,2,jun,154,2,-1,0,unknown,no
6290,38,admin.,married,secondary,no,664,yes,no,unknown,14,may,256,2,-1,0,unknown,no
6291,36,technician,single,secondary,no,-15,yes,no,unknown,6,may,341,3,-1,0,unknown,no
6292,36,blue-collar,married,secondary,no,406,yes,no,unknown,8,may,826,3,-1,0,unknown,no
6293,36,admin.,single,secondary,no,0,no,no,unknown,20,may,37,1,-1,0,unknown,no
6294,59,retired,married,secondary,no,5678,yes,no,unknown,14,may,238,2,-1,0,unknown,no
6295,42,self-employed,married,tertiary,no,21861,no,no,unknown,5,jun,486,2,-1,0,unknown,no
6296,49,admin.,divorced,secondary,no,333,yes,no,unknown,27,may,36,3,-1,0,unknown,no
6297,44,entrepreneur,married,secondary,no,-20,no,no,unknown,28,may,167,3,-1,0,unknown,no
6298,20,blue-collar,single,secondary,no,129,yes,yes,unknown,13,may,190,1,-1,0,unknown,no
6299,39,blue-collar,married,primary,no,104,yes,no,unknown,4,jun,624,2,-1,0,unknown,no
6300,40,blue-collar,married,secondary,no,339,yes,no,unknown,14,may,234,2,-1,0,unknown,no
6301,28,blue-collar,single,primary,no,722,yes,no,unknown,21,may,150,1,-1,0,unknown,no
6302,57,blue-collar,married,unknown,no,807,yes,no,unknown,6,may,211,2,-1,0,unknown,no
6303,44,management,married,tertiary,no,392,yes,no,unknown,9,may,124,2,-1,0,unknown,no
6304,35,services,married,secondary,no,59,yes,no,unknown,5,may,1077,1,-1,0,unknown,no
6305,34,blue-collar,married,secondary,no,326,yes,yes,unknown,15,may,150,2,-1,0,unknown,no
6306,24,admin.,single,secondary,no,1019,yes,no,unknown,19,may,99,26,-1,0,unknown,no
6307,41,management,divorced,tertiary,no,1576,yes,no,unknown,13,may,232,2,-1,0,unknown,no
6308,35,management,married,tertiary,no,8,yes,no,unknown,23,may,55,4,-1,0,unknown,no
6309,50,blue-collar,married,secondary,no,1557,yes,no,unknown,7,may,263,6,-1,0,unknown,no
6310,28,blue-collar,single,secondary,no,5149,yes,no,unknown,2,jun,232,3,-1,0,unknown,no
6311,39,admin.,married,secondary,no,104,yes,no,unknown,6,may,412,1,-1,0,unknown,no
6312,43,services,married,primary,no,3,yes,no,unknown,5,may,186,2,-1,0,unknown,no
6313,47,technician,married,secondary,no,503,yes,no,unknown,6,may,109,2,-1,0,unknown,no
6314,23,student,single,secondary,no,157,yes,no,unknown,6,may,54,1,-1,0,unknown,no
6315,25,services,married,secondary,no,50,yes,no,unknown,5,may,342,1,-1,0,unknown,no
6316,39,management,single,tertiary,no,220,yes,no,unknown,8,may,87,2,-1,0,unknown,no
6317,29,blue-collar,single,secondary,no,348,yes,no,unknown,9,may,185,2,-1,0,unknown,no
6318,38,blue-collar,single,secondary,no,4,yes,no,unknown,2,jun,129,1,-1,0,unknown,no
6319,34,admin.,married,secondary,no,247,yes,yes,unknown,12,may,1727,5,-1,0,unknown,no
6320,29,services,single,secondary,no,1008,yes,no,unknown,23,may,426,9,-1,0,unknown,no
6321,43,blue-collar,married,secondary,yes,-7,no,no,unknown,8,may,70,1,-1,0,unknown,no
6322,35,entrepreneur,married,secondary,no,1163,yes,no,unknown,20,may,284,1,-1,0,unknown,no
